espn_athlete_id,player_name,team,status,injury_type,injury_location,injury_side,return_date,short_comment,long_comment,reported_at,fetched_at_utc,source_name
638882,Colby Parkinson,LAR,Questionable,Knee,Leg,Not Specified,2026-09-27,"Parkinson didn't participate in Wednesday's walkthrough due to a knee injury, Nate Atkins of The Athletic reports.","Parkinson has paced the Rams' TE group in snap share through two games this season, earning 77 percent in Week 1 and 71 percent in Week 2, but he has just three catches (on four targets) for 21 yards to date. With no practice reps to begin Week 3 prep, his status now will be monitored to get a sense of his odds to play Sunday in Denver. Meanwhile, fellow TE Terrance Ferguson (ankle) was limited Wednesday, leaving Davis Allen, Tyler Higbee and rookie Max Klare as the current healthy options at the position.",2026-09-23 18:39:00,2026-09-24 20:44:13.844538,espn
638726,Kam Curl,LAR,Active,,,,,Curl recorded four tackles (four solo) and a pass breakup in Monday night's win over the Giants.,Curl dealt with an ankle injury during the week but ultimately didn't carry an injury designation into Week 2 against New York. He ended up playing all 58 defensive snaps and now has seven tackles (five solo) and the one pass breakup through two contests to begin the season.,2026-09-22 20:26:00,2026-09-24 20:44:13.844538,espn
638721,Quentin Lake,LAR,Active,,,,,"Lake recorded seven tackles (six solo), three pass breakups and a forced fumble in Monday night's 28-6 win over the Giants.","With the Giants forced to pass much of the night, there were plenty of opportunities to make plays on the ball in the air for the Rams. Lake has now posted back-to-back games of three pass breakups, and he's logged 17 tackles (13 solo) with one interception.",2026-09-22 20:19:00,2026-09-24 20:44:13.844538,espn
638683,Xavier Smith,LAR,Active,,,,,"Smith did not catch his only target during Monday's 28-6 win versus the Giants, but he recorded four punt returns for 32 yards and two kickoff returns for 29 yards.","With usual lead target Puka Nacua (groin) out, Smith was actually the Rams' third option at wide receiver in Week 2 in terms of offensive snaps (25) behind 2025 seventh-rounder Konata Mumpfield (42) and veteran Davante Adams (38), but Adams was the only Rams wideout who saw more than two targets. Smith remained heavily involved on special teams, however, and that will probably continue to be his primary function as long as one of Nacua or Adams is in pads.",2026-09-22 19:18:00,2026-09-24 20:44:13.844538,espn
638681,Tyler Higbee,LAR,Active,,,,,Higbee played 16 offensive snaps and 11 special-teams snaps in Monday night's 28-6 win over the Giants.,"Higbee played significantly fewer offensive snaps than Colby Parkinson (44), Terrance Ferguson (36) and Davis Allen (32) in the contest. Higbee naturally has extensive rapport with Matthew Stafford and is very well-versed in Sean McVay's offense, but he has an uphill battle for targets in a deep tight-end room.",2026-09-22 19:14:00,2026-09-24 20:44:13.844538,espn
638679,Tutu Atwell,LAR,Active,,,,,Atwell caught one of two targets for 19 yards during Monday night's 28-6 win over the Giants.,"Atwell remained an afterthought in the offense, even with Puka Nacua (hip) unavailable, and only played 11 of the team's 62 offensive snaps. He ranked behind Konata Mumpfield (43), Davante Adams (40) and Xavier Smith (26) at wide receiver in offensive snaps, and even if Nacua remains inactive for a Week 3 tilt versus Denver, Atwell will have limited appeal.",2026-09-22 19:11:00,2026-09-24 20:44:13.844538,espn
638670,Konata Mumpfield,LAR,Active,,,,,Mumpfield caught one of two targets for 12 yards in Monday night's win over the Giants.,"With Puka Nacua (hip) out for Week 2 against New York, Mumpfield saw elevated snaps and actually led all Los Angeles wideouts with a 69 percent snap share on offense. It didn't translate to a notable increase in opportunities from Matthew Stafford, as Mumpfield is deep down the pecking order for targets.",2026-09-22 18:59:00,2026-09-24 20:44:13.844538,espn
638667,Davis Allen,LAR,Active,,,,,Allen caught his only target for seven yards in Monday night's win over the Giants.,"The tight end played 52 percent of the offensive snaps, trailing both Colby Parkinson and Terrance Ferguson at the position on a night the Rams again used a heavy dose of tight ends with Puka Nacua (hip) inactive. Allen would need an injury ahead of him to enter the conversation for fantasy.",2026-09-22 18:53:00,2026-09-24 20:44:13.844538,espn
638658,Harrison Mevis,LAR,Active,,,,,Mevis missed his only field-goal try and made all four of his PATs in Monday night's 28-6 win over the Giants.,"Mevis went without a field-goal attempt in Week 1 against the 49ers, but he got his first chance as time expired in the first half Monday, pushing a 43-yard try wide left. The kicker will have more opportunities moving forward, and he'll look to secure his first field-goal make Sunday against the Broncos.",2026-09-22 18:37:00,2026-09-24 20:44:13.844538,espn
-2011864,Bill Murray,LAR,Active,,,,,,,2026-09-22 16:00:00,2026-09-24 20:44:13.844538,espn
-2011865,Ty Simpson,LAR,Active,,,,,,,2026-09-22 16:00:00,2026-09-24 20:44:13.844538,espn
-2011867,CJ Daniels,LAR,Active,,,,,,,2026-09-22 16:00:00,2026-09-24 20:44:13.844538,espn
638610,Matthew Stafford,LAR,Active,,,,,Stafford completed 22 of 31 passes for 327 yards with four touchdowns and one interception and rushed four times for minus-1 yard in the Rams' 28-6 win over the Giants on Monday night.,"Stafford shrugged off the absence of No. 1 receiver Puka Nacua (hip), delivering a stellar and nearly mistake-free performance while focusing heavily on Davante Adams, who was on the receiving end of half of the veteran signal-caller's touchdown passes. Stafford averaged 10.5 yards per attempt overall, and his scoring strikes came from 31 and 11 yards out to Adams, and from 10 and five yards on connections with Kyren Williams and Terrance Ferguson, respectively. Stafford has a thorny Week 3 assignment on tap irrespective of Nacua's availability, however, considering the Rams will pay a visit to the Broncos on Sunday night.",2026-09-21 22:56:00,2026-09-24 20:44:13.844538,espn
638607,Blake Corum,LAR,Active,,,,,Corum rushed 12 times for 79 yards and brought in his only target for 13 yards in the Rams' 28-6 win over the Giants on Monday night. He also fumbled once but recovered.,"Corum and Kyren Williams had the exact same number of carries, and the former was just six rushing yards shy of his teammate's total. Corum also was efficient on his one reception, and the 2024 third-round pick, who also recorded 10 carries in Week 1 against the 49ers, appears set to work as a legitimate 1A option in the Rams backfield moving forward. Corum next takes aim at a tough Broncos defense in a Week 3 road showdown on Sunday night.",2026-09-21 22:50:00,2026-09-24 20:44:13.844538,espn
638602,Kyren Williams,LAR,Active,,,,,Williams rushed 12 times for 85 yards and brought in both targets for 12 yards and a touchdown in the Rams' 28-6 win over the Giants on Monday night. He also lost a fumble.,"Williams and backfield mate Blake Corum split the rushing workload right down the middle, and both backs were highly efficient. Williams added a 10-yard touchdown reception in the second quarter, but the talented veteran's lost fumble late in the first half on his own 11-yard line led to a Giants field goal. Williams has a rushing and receiving score apiece over the first two games heading into a tough Week 3 road matchup against the Broncos on Sunday night, although his timeshare with Corum does cap his outlook to an extent.",2026-09-21 22:34:00,2026-09-24 20:44:13.844538,espn
638599,Davante Adams,LAR,Active,,,,,Adams secured eight of 10 targets for 195 yards and two touchdowns in the Rams' 28-6 win over the Giants on Monday night.,"With Puka Nacua (hip) inactive, Adams entered the contest projected for an elevated workload, but the veteran wideout exceeded expectations in a spectacular primetime showing. Adams set the tone for a dominant performance early via a 31-yard touchdown reception over the middle late in the first quarter. He'd go on to add an 11-yard scoring grab just past the midway point of the third quarter, and Adams' reception, receiving yardage and target totals all comfortably paced the Rams on the night. The breakout effort was in stark contrast to Adams' quiet three-catch Week 1 tally, but he draws a tough Week 3 assignment on the road against the Broncos on Sunday night, one where he could garner plenty of Patrick Surtain's attention if Nacua remains sidelined.",2026-09-21 22:28:00,2026-09-24 20:44:13.844538,espn
638508,Aaron Donald,LAR,Active,,,,,"Donald is active for Monday's game against the Giants, Adam Schefter of ESPN reports.","It was anticipated that Donald would suit up Monday, and he will officially do so for the first time since January of 2024. Donald is expected to be limited to around 30 snaps, so while he will be in uniform it appears he will not handle a full workload.",2026-09-21 18:20:00,2026-09-24 20:44:13.844538,espn
638068,Omar Speights,LAR,Active,,,,,"Speights (hip) does not have any injury designation ahead of Monday night's game against the Giants, Benjamin Royer of The Orange County Register reports.",Speights upgraded to a full participant in Saturday's practice after being limited Thursday and Friday. The linebacker is all set to suit up for Sunday's game next to freshly cleared Nate Landman. The duo will be the primary help at the second level against Giants running back Cam Skattebo.,2026-09-19 16:03:00,2026-09-24 20:44:13.844538,espn
639001,Caleb Douglas,MIA,Questionable,Ankle,Leg,Not Specified,2026-09-27,"Douglas (ankle) didn't practice Thursday, David Furones of the South Florida Sun Sentinel reports.","Douglas has missed Miami's first two practices ahead of Sunday's game against the Chiefs after exiting the Week 2 loss to the 49ers in the fourth quarter. The rookie third-round pick is in danger of sitting out a regular-season game for the first time in his young NFL career, though Douglas could give himself a chance to play by practicing in some capacity Friday. Fellow rookie wide receiver Chris Bell (knee) was limited both Thursday and Friday, so the Dolphins are banged up at wide receiver behind Malik Washington.",2026-09-24 15:58:00,2026-09-24 20:44:13.844538,espn
638983,Chris Bell,MIA,Questionable,Knee,Leg,Left,2026-09-27,"Bell (knee) said Thursday that he'll be ready to play Sunday against the Chiefs, C. C. Isaiah Smalls II of the Miami Herald reports.","Per Barry Jackson of the Miami Herald, Bell said that he's experiencing some fluid buildup and soreness in his surgically repaired left knee, though doctors told him that it was nothing worrisome. The Dolphins have still been managing the rookie receiver carefully this week nonetheless, as he was a limited participant in Wednesday's session and was spotted working off to the side during the media-access portion of Thursday's practice, according to David Furones of the South Florida Sun Sentinel. Though Bell is tracking to suit up Sunday, he may need to practice fully Friday to avoid taking an injury designation into the weekend.",2026-09-24 14:50:00,2026-09-24 20:44:13.844538,espn
638957,Robert Beal Jr.,MIA,Questionable,Hamstring,Leg,Not Specified,2026-09-27,"Beal (hamstring) did not participate in Wednesday's practice, C. Isaiah Smalls II of the Miami Herald reports.","Beal exited the Dolphins' Week 2 loss to the 49ers early with a hamstring injury. The defensive end's inability to practice at the start of Week 3 prep means the injury could be more than a minor strain. Unless Beal can upgrade his practice participation by Friday, he appears likely to miss Sunday's game against the Chiefs.",2026-09-23 21:40:00,2026-09-24 20:44:13.844538,espn
